id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50246654,"3 Story, Roof top, Upto 16 Bedrooms & 48 guests",400747152,Nashville,,District 2,36.19872,-86.78059,Entire home/apt,999,2,1,2021-09-26,0.36,13,362,1,
50263861,The Commodore - Steps Away from Hillsboro Village!,85360355,StayLocal,,District 17,36.1387,-86.79888,Entire home/apt,100,1,18,2021-12-02,3.35,81,330,18,
50264707,East Nashville Oasis *BRAND NEW*,208704857,Anna,,District 6,36.18139,-86.73401,Entire home/apt,322,2,8,2021-12-11,2.89,1,147,8,
50267019,"Truly Unique, Modern Industrial Nashville Living",400174944,Shanna,,District 20,36.15835,-86.84877,Entire home/apt,173,2,3,2021-07-19,0.48,2,78,3,
50270027,"🎸Nashville Home w Rooftop Bar,Fire Pit & HOT TUB 🥂",335977682,Allen,,District 5,36.19491,-86.77409,Entire home/apt,328,2,10,2021-11-29,2.59,34,306,10,
50271776,Stunning Home w/ Huge Rooftop and  HOT TUB!!!,335977682,Allen,,District 5,36.1946,-86.77288,Entire home/apt,180,2,5,2021-11-07,0.90,34,350,5,
50275737,Melrose Flats ☆ Minutes from 12th South & Broadway Unit 301,153919195,Dyer Management,,District 17,36.12711,-86.77782,Entire home/apt,321,2,4,2021-11-14,0.82,18,263,4,
50278000,Cozy apartment for you | 3BR in Nashville,368944610,,,District 23,36.0822,-86.89303,Entire home/apt,220,90,0,,,108,365,0,
50278673,Trendy Apt on Music Row!  Walk to Dozens of Bars ♫,60934272,Travers,,District 19,36.14751,-86.79297,Entire home/apt,111,1,26,2021-12-10,4.33,25,262,26,
50284842,The Jolene 🌟 Brand New Home w/ Rooftop,1542713,Brandon,,District 17,36.1377,-86.78689,Entire home/apt,296,3,16,2021-12-12,2.76,10,317,16,
50286410,Brand New | Skyline Rooftop Views | 11 Beds,14861816,Jason,,District 21,36.15351,-86.82002,Entire home/apt,428,3,18,2021-12-13,3.55,1,324,18,
50288881,Hillsboro Cottage,406026212,Jaquelin,,District 18,36.13485,-86.80115,Entire home/apt,120,1,5,2021-09-06,1.02,1,0,5,
50289185,The Gambler ♠️ Huge 4 bdrm close to everything!,1542713,Brandon,,District 17,36.13739,-86.78734,Entire home/apt,306,3,17,2021-12-14,2.91,10,0,17,
50290995,Spacious and convenient,381851087,George,,District 17,36.14254,-86.76062,Entire home/apt,211,2,19,2021-12-01,3.17,1,90,19,
50291231,Pink Room in Whimsical East Nash Home,117994311,Hannah,,District 5,36.18183,-86.76721,Private room,45,30,3,2021-10-16,0.66,3,288,3,
50300639,Great 1 bedroom right off Lower Broadway!!,17017751,Collin,,District 19,36.15926,-86.77486,Entire home/apt,115,30,1,2021-08-13,0.24,18,269,1,
50305700,Treetop 2 BR Bungalow in the heart of 12th South,139161269,Liz,,District 17,36.12448,-86.78923,Entire home/apt,141,2,10,2021-12-13,2.29,1,63,10,
50307605,"""Gold Rush"" Rftop Deck/11 Beds",104850762,DC Capital,,District 21,36.18097,-86.80604,Entire home/apt,385,2,12,2021-11-07,2.06,24,360,12,
50307612,"""DA PINK"" Rftop Deck/10 Beds",104850762,DC Capital,,District 21,36.17959,-86.80655,Entire home/apt,385,2,12,2021-11-14,2.07,24,321,12,
50309819,🔥Hot Tub Time Machine🔥ROOFTOP Bars🥂5 min to DT🎸,335977682,Allen,,District 5,36.19407,-86.77282,Entire home/apt,839,2,6,2021-11-21,1.62,34,314,6,
50310264,★Southern Inspiration★Come Experience Nashville★,149705960,Dhru,,District 6,36.166,-86.73917,Entire home/apt,814,3,3,2021-11-28,1.38,1,280,3,
50327198,Appealing Room Deluxe Double Bed At Opryland,175128252,Team Gospodin,,District 15,36.21759,-86.69735,Private room,212,1,1,2021-08-06,0.22,1,337,1,
50329146,Young 960 ~ Gorgeous Luxury Home ~ Minutes to Downtown ~ Rooftop ~ ★Free Early Check-in/out Now-Feb★,260899725,Kevin,,District 2,36.205299,-86.810616,Entire home/apt,187,3,9,2021-11-29,1.55,39,360,9,
50329933,MID TOWN STUNNER - MINS TO BROADWAY,20772148,GoodNight,,District 21,36.1446,-86.81574,Entire home/apt,214,1,10,2021-11-29,1.73,37,243,10,
50329938,MID TOWN LUXE - MINUTES TO BROADWAY,20772148,GoodNight,,District 21,36.14639,-86.81782,Entire home/apt,214,1,11,2021-11-29,1.76,37,233,11,
50331369,Entire aprmt/ Great for long stays!! W/ to stadium,404910344,Mp,,District 6,36.17025,-86.76333,Entire home/apt,97,3,26,2021-12-05,4.62,4,75,26,
50331458,Minutes to Gulch-Whole Nashville Home w/ Rooftop,335977682,Allen,,District 17,36.13742,-86.78733,Entire home/apt,178,2,2,2021-11-11,0.42,34,344,2,
50331585,2 Attached Nashville Homes - Best Rooftop Views,335977682,Allen,,District 17,36.13904,-86.78685,Entire home/apt,742,2,1,2021-10-30,0.61,34,343,1,
50342465,North 9th ~  Luxury Designer Home ~ Minutes to Downtown & Broadway★Free Early Check-in/out Now-Feb★,260899725,Kevin,,District 5,36.17868,-86.757561,Entire home/apt,304,3,15,2021-12-11,2.49,39,336,15,
50351403,NEW Spacious Beautiful Home / Close to Broadway!,406652063,Ed & Lyzette,,District 17,36.12441,-86.78235,Entire home/apt,207,2,35,2021-11-26,5.68,1,336,35,
50358041,"Spacious w/ Luxury Amenities, Close to Downtown",4705930,Melissa,,District 2,36.19636,-86.77767,Entire home/apt,142,2,15,2021-11-01,2.96,1,83,15,
50358758,The Cozy Cottage and The Coop,188311803,Briana,,District 26,36.0849,-86.73514,Entire home/apt,72,2,26,2021-12-14,7.03,1,73,26,
50361664,Chic Hideaway - Near Downtown Nashville,85631229,Alexis,,District 17,36.13543,-86.75636,Entire home/apt,113,1,21,2021-12-12,3.50,9,175,21,
50362498,The Monty | Brand-New | Rooftop Deck with TV,106505883,TurnKey Vacation Rentals,,District 5,36.19509,-86.75571,Entire home/apt,215,2,2,2021-11-22,0.51,127,332,2,
50363289,Modern Downtown Nashville Home w/ Unique Rooftop,335977682,Allen,,District 21,36.15473,-86.81954,Entire home/apt,192,2,7,2021-11-21,1.68,34,352,7,
50363572,Chic Nash Home- Skyline Views- 2 mi to Broadway,335977682,Allen,,District 19,36.17351,-86.79664,Entire home/apt,273,2,5,2021-11-15,1.06,34,281,5,
50366077,"Home in the Middle of Vandy, Belmont & Music Row",51184511,Frank,,District 17,36.13849,-86.7977,Entire home/apt,800,3,2,2021-11-14,0.54,1,361,2,
50366416,Modern Home - Huge Rooftop- 2 mi to Broadway,335977682,Allen,,District 19,36.17363,-86.79711,Entire home/apt,173,2,5,2021-12-05,1.81,34,309,5,
50375746,5.5 miles to Downtown!,26863205,Doug,,District 8,36.21391,-86.73126,Private room,34,30,2,2021-11-13,0.76,12,318,2,
50392231,Amazing 1 bedroom steps from Lower Broadway!!,17017751,Collin,,District 19,36.15987,-86.77495,Entire home/apt,125,30,2,2021-12-13,0.39,18,365,2,
50395220,Beautiful New Gated Home In East Nashville - The Grand Duke!,24007959,Jonny,,District 5,36.20741,-86.76552,Entire home/apt,186,2,10,2021-10-17,2.01,17,347,10,
50398658,2 NEW Side-by-Side Modern Nashville Homes,335977682,Allen,,District 19,36.17331,-86.79647,Entire home/apt,762,2,3,2021-11-07,1.30,34,274,3,
50403736,"Cozy Easy Nash Mins to Dining, Bars, 5 Points, DT",407199764,Chase,,District 6,36.17917,-86.72688,Entire home/apt,93,1,4,2021-11-01,0.86,11,357,4,
50410507,Homey place just for you | 1BR in Nashville,368944610,,,District 19,36.15248,-86.7841,Entire home/apt,212,90,0,,,108,365,0,
50412905,"""DA Urban Cowboy"" Rftop Deck/11 Beds",104850762,DC Capital,,District 21,36.1796,-86.80617,Entire home/apt,385,2,10,2021-10-25,1.71,24,360,10,
50413191,"""DA Cash House"" Rftop Deck/12 Beds",104850762,DC Capital,,District 21,36.1807,-86.80442,Entire home/apt,385,2,8,2021-10-24,1.45,24,354,8,
50413773,Nash Bash/Rftop Deck/14 Beds,104850762,DC Capital,,District 21,36.18078,-86.8067,Entire home/apt,385,2,15,2021-11-14,2.49,24,336,15,
50415165,★The Rosedale Retreat★,134708278,Van,,District 17,36.1251,-86.76029,Entire home/apt,407,3,7,2021-11-27,1.44,1,346,7,
50417942,Cozy Contemporary Condo! (Near Brentwood Area) 💛,255500951,Shana,,District 31,36.04628,-86.70079,Entire home/apt,203,1,13,2021-11-14,3.07,1,360,13,
50418800,Heart of Music with stunning views-Studio-Sleeps 4,372284502,Jason,,District 15,36.21913,-86.70595,Entire home/apt,119,2,0,,,2,72,0,
50419337,Pristine Resort-1 bed Deluxe-4 People-Nashville,372284502,Jason,,District 15,36.22004,-86.70506,Entire home/apt,149,2,0,,,2,79,0,
50420571,Beautiful & Spacious Modern Home in Nashville!,407344915,Michael,,District 24,36.14263,-86.84286,Entire home/apt,628,31,9,2021-10-10,1.56,1,179,9,
50423494,Modern Home 1 mile to Broadway -  Rooftop Lounge,335977682,Allen,,District 17,36.1455,-86.78542,Entire home/apt,183,2,3,2021-11-26,1.20,34,315,3,
50425378,"The Vibe in East Nashville | Brand New 3BR, Minutes to Downtown!",369882254,Leron,,District 5,36.20441,-86.74206,Entire home/apt,282,3,17,2021-11-28,2.98,7,251,17,
50431693,"Fully renovated Room, free wifi, Irish Pub, gym!",380927421,Hillside,,District 15,36.13695,-86.72238,Private room,74,1,12,2021-10-24,2.05,28,355,12,
50433911,*Margaritaville Nashville Studio*,371942068,Joy,,District 19,36.15581,-86.77672,Entire home/apt,279,5,0,,,3,89,0,
50437316,A12 - Beautiful Nashville Home w/ Private Rooftop,335977682,Allen,,District 17,36.14589,-86.78668,Entire home/apt,259,2,5,2021-12-12,3.19,34,338,5,
50437387,30 Day Access to Home for the Price of 1 Weekend!,76034601,Kristin,,District 17,36.13473,-86.78797,Entire home/apt,150,30,8,2021-10-31,2.33,1,84,8,
50440855,★Modern Luxury★Hot Tub★Elevator★Rooftop★Views★,407199764,Chase,,District 5,36.1951,-86.77514,Entire home/apt,592,2,7,2021-11-07,1.21,11,343,7,
50441425,METROPOLITAN CITY HOME ★ HUGE PRIVATE BACKYARD,101426897,Host Extraordinaires,,District 19,36.17176,-86.79399,Entire home/apt,265,2,12,2021-11-21,2.25,123,114,12,
50441807,★New Nashville Condo★2 King Beds★Walk to bars★,407199764,Chase,,District 8,36.2105,-86.73358,Entire home/apt,121,1,23,2021-12-06,4.48,11,348,23,
50444018,"Private E Nash 2BD, Min to local dining, bars, DT",407199764,Chase,,District 6,36.17994,-86.72686,Entire home/apt,111,1,10,2021-12-05,1.96,11,341,10,
50446361,"Private 2 BD E Nash by Dining, Five Points, Bars",407199764,Chase,,District 6,36.18072,-86.72714,Entire home/apt,97,1,9,2021-12-05,1.78,11,352,9,
50448202,Private room with parking,50152817,Carla,,District 18,36.13292,-86.815,Private room,52,30,22,2021-12-11,3.75,1,19,22,
50453052,19th & Wedgewood | New & Walkable Luxury Hideaway,106505883,TurnKey Vacation Rentals,,District 17,36.13797,-86.79703,Entire home/apt,112,2,11,2021-11-21,2.17,127,352,11,
50454330,"Music City! Large gym, wifi, parking Irish Pub!",380927421,Hillside,,District 15,36.13589,-86.72231,Private room,74,1,15,2021-11-15,2.66,28,363,15,
50456672,Cozy House with Patio- 10 Min From Downtown,80511042,Kaley,,District 13,36.12939,-86.70479,Private room,122,1,2,2021-10-24,0.87,3,11,2,
50460513,Incredible Space in the Heart of the Gulch!,391945218,Matt,,District 19,36.1522,-86.78441,Entire home/apt,484,30,0,,,14,89,0,
50461723,Nashville Town Home,407678623,Sandra,,District 23,36.11244,-86.91779,Entire home/apt,180,30,13,2021-10-31,2.35,1,365,13,
50463147,*** LUXURY GERMANTOWN HOME CLOSE TO DOWNTOWN**,367489105,McKenzie,,District 19,36.16985,-86.79709,Entire home/apt,263,1,19,2021-11-14,3.24,19,344,19,
50465139,Stylish New-Build | Rooftop Deck with Skyline View,106505883,TurnKey Vacation Rentals,,District 17,36.14435,-86.78749,Entire home/apt,367,2,2,2021-10-03,0.39,127,312,2,
50465796,New Listing! Downtown Apartment with awesome Pool!,72752931,Andrew,,District 19,36.15588,-86.77444,Entire home/apt,103,2,25,2021-12-08,4.57,1,60,25,
50466272,"Sleek, Modern Home 1 mile to Broadway w/ Rooftop",335977682,Allen,,District 17,36.1371,-86.78672,Entire home/apt,452,2,1,2021-10-25,0.56,34,321,1,
50467344,"Nice & Quite w/Private bathroom, & private bedroom",407728643,Mark,,District 35,36.05864,-86.95563,Private room,88,1,17,2021-11-15,3.00,1,351,17,
50467904,✵✵~Spunky Modern Home~Minutes to Broadway ✵✵,407733433,Alex,,District 5,36.20288,-86.74094,Entire home/apt,181,1,20,2021-12-12,4.55,3,157,20,
50470546,The Sweet Beat by ES★4/4★13 BEDS★ROOFTOP★HUGE★,300633585,Lisa,,District 5,36.20213,-86.75456,Entire home/apt,322,2,15,2021-12-13,2.59,2,154,15,
50470801,The Six1five by ES★4/4★8 BEDS★ROOFTOP★HUGE SPACE,300633585,Lisa,,District 21,36.157,-86.81819,Entire home/apt,312,2,20,2021-12-13,3.61,2,161,20,
50481020,Chic One Bed in Luxury Building Heart of Nashville,391945218,Matt,,District 19,36.15749,-86.78692,Entire home/apt,568,30,0,,,14,89,0,
50482983,Hi Felicia! Come stay in trendy Sylvan Summit!,71112010,Jeanelle,,District 24,36.15298,-86.82594,Entire home/apt,230,2,8,2021-11-22,2.33,5,83,8,
50484245,Awesome One Bed with Balcony! Located Downtown!,391945218,Matt,,District 19,36.15992,-86.77461,Entire home/apt,504,30,0,,,14,89,0,
50486022,12 South~Minutes to Broadway~Walk to Gulch~Rooftop~Garage Parking★Free Early Checkin/out Dec-Feb★,260899725,Kevin,,District 17,36.138393,-86.787613,Entire home/apt,391,3,9,2021-11-22,1.70,39,331,9,
50486124,Contemporary One Bed with a Balcony in the Gulch!,391945218,Matt,,District 19,36.15368,-86.78241,Entire home/apt,504,30,0,,,14,89,0,
50488652,Nashville Gem 💎Queen studio mins to broadway,215057736,Twelve 21,,District 19,36.1542,-86.77481,Entire home/apt,167,1,12,2021-12-05,2.88,1,154,12,
50489463,Whole House 5 min from Broad.Gig intnt Fenced yd,44269591,Jeremy,,District 5,36.19828,-86.77255,Entire home/apt,120,30,15,2021-10-17,2.62,1,0,15,
50489626,Huge Apartment! Full of history!,23029956,Ricky,,District 19,36.14927,-86.79578,Entire home/apt,124,1,18,2021-11-28,3.03,6,27,18,
50501762,Unique and Cozy 2 level guesthouse. Free parking!,163459327,Caleb,,District 10,36.31321,-86.71142,Entire home/apt,85,30,1,2021-10-30,0.61,1,109,1,
50503828,Rooftop River Views,232135684,Liz,,District 2,36.20621,-86.81028,Entire home/apt,229,2,5,2021-11-15,1.04,1,263,5,
50507736,Studio Deluxe Downtown Nashville Margaritaville,405873379,Scott,,District 19,36.15646,-86.77525,Entire home/apt,250,2,0,,,1,74,0,
50516124,Incredible New Midtown 1 bedroom,17017751,Collin,,District 21,36.15189,-86.7994,Entire home/apt,115,30,1,2021-11-13,0.86,18,287,1,
50516294,Incredible Midtown Luxury 1 bedroom,17017751,Collin,,District 21,36.15218,-86.80025,Entire home/apt,110,30,2,2021-10-30,0.70,18,365,2,
50519246,Large Rooftop- 6 min to Broadway,402398752,Brad,,District 17,36.13569,-86.7676,Entire home/apt,274,3,21,2021-12-12,4.12,2,165,21,
50523029,Downtown Nashville Studio Apartment,203106227,Marcellus Place,,District 19,36.1545,-86.77583,Entire home/apt,190,1,13,2021-11-28,2.32,1,342,13,
50523045,Skyfall: Modern 26th Floor Penthouse on Broadway.,58096644,Charles,,District 19,36.15629,-86.7871,Entire home/apt,860,3,17,2021-11-15,3.09,1,334,17,
50542149,East Nash-Inglewood- 4BR/3BA-10 min from downtown,342849812,Jeffrey,,District 7,36.20965,-86.72618,Entire home/apt,179,2,10,2021-12-12,2.27,1,208,10,
50542497,4th July Wyndham Nashville 2 Br Lock-off,30276300,Sue-Ann,,District 15,36.21961,-86.70569,Entire home/apt,489,3,0,,,1,0,0,
50547074,Private Detached House In Trendy East Nashville!,69513745,Alex,,District 5,36.18955,-86.75736,Entire home/apt,122,30,0,,,1,343,0,
50548857,LUXURY DOWNTOWN TOWNHOME ★ ELEVATED SKYLINE VIEWS,101426897,Host Extraordinaires,,District 21,36.15468,-86.8176,Entire home/apt,356,2,17,2021-12-13,2.93,123,108,17,
50551146,New Stylish Downtown Nashville Rental Space,102925713,Morgan,,District 19,36.15572,-86.77447,Entire home/apt,173,1,3,2021-12-05,2.81,1,0,3,
50552426,Luxury 1 Bdrm - Walking Distance to Midtown/ Gulch,108850483,Tia,,District 19,36.154888,-86.775414,Entire home/apt,326,2,13,2021-11-21,2.57,1,250,13,
50557143,Landing | Modern Apartment with Amazing Amenities (ID475905),263502162,Landing,,District 24,36.13071,-86.82135,Entire home/apt,90,30,0,,,8,364,0,
50560978,Homey place just for you | 1BR in Nashville,368944610,,,District 19,36.15278,-86.78382,Entire home/apt,238,90,0,,,108,365,0,
50560980,Homey place just for you | Studio in Nashville,368944610,,,District 19,36.15349,-86.7822,Entire home/apt,204,90,0,,,108,365,0,
50568639,★Lux Craftsman In East Nash - 6 Mins to BROADWAY!★,407199764,Chase,,District 5,36.18699,-86.76289,Entire home/apt,193,2,11,2021-11-21,2.06,11,357,11,
50569345,Luxurious Downtown Townhouse Located in 5 Points,125774929,Shawn,,District 5,36.17908,-86.75939,Entire home/apt,166,2,30,2021-12-13,5.20,2,252,30,
50570200,Beautiful 2 BR Townhome | Free Wifi | Washer/Dryer,406888221,Shatara,,District 32,36.03727,-86.61317,Entire home/apt,89,30,24,2021-11-26,4.31,1,170,24,
50571022,Private prime new renovated E Nash - 5 min to DT!,407199764,Chase,,District 6,36.17062,-86.74633,Entire home/apt,102,1,11,2021-12-05,2.17,11,361,11,
50571808,East Nash- Sleeps 10|Walk To Bars| 8 mins to Broadway|,407199764,Chase,,District 5,36.20131,-86.74119,Entire home/apt,170,1,9,2021-11-27,2.05,11,358,9,
50572398,"Location! E Nash near dining, bars, 12 min to DT",407199764,Chase,,District 6,36.1773,-86.7273,Entire home/apt,102,1,7,2021-11-27,1.42,11,356,7,
50573472,Amazing Two Bedroom 6th floor unit-With spectacular Views. Private balcony,126174,TrueAvenue,,District 6,36.17256,-86.76347,Entire home/apt,170,1,0,,,23,335,0,
50587698,Club Wyndham Nashville 1 Bedroom Condo,225597185,Alan,,District 15,36.21974,-86.70559,Entire home/apt,175,2,0,,,4,275,0,
50590139,★Luxury Condo★2BD ★Pool★Gated Parking★Close DWTN★,4365297,C.J.,,District 19,36.1482,-86.78131,Entire home/apt,247,3,32,2021-12-11,5.68,4,339,32,
50592450,"MIDTOWN DREAM - HUGE 3,650 SQFT - BONUS 5TH BDRM!",20772148,GoodNight,,District 21,36.14413,-86.8176,Entire home/apt,324,1,13,2021-11-28,2.44,37,319,13,
50592648,★Luxury Condo★2BD ★Pool★Gated Parking ★Close DWTN★,4365297,C.J.,,District 19,36.148,-86.77999,Entire home/apt,200,3,29,2021-12-13,5.00,4,345,29,
50594655,★Hip 1BD Condo ★ Urban Village ★ near WeHo ★,4365297,C.J.,,District 17,36.13607,-86.75591,Entire home/apt,134,1,28,2021-12-13,6.22,4,343,28,
50595971,Retro & Stylish City Heights Dual-Suite Townhome,106505883,TurnKey Vacation Rentals,,District 21,36.15847,-86.81609,Entire home/apt,141,2,4,2021-12-05,1.74,127,280,4,
50596587,Jurny | Close To Music Row | Touchless Cozy 4bd Unit,146018978,Arielle,,District 19,36.16549,-86.80135,Entire home/apt,143,2,2,2021-10-12,0.45,12,362,2,
50600037,DOWNTOWN Music City Beaut *POOL* WALK TO BROADWAY,400174944,Shanna,,District 19,36.1546,-86.77562,Entire home/apt,156,2,15,2021-11-28,3.26,2,83,15,
50613177,Stylish 3BR Cottage in the Heart of East Nashville,344210,Wendy,,District 6,36.16738,-86.73642,Entire home/apt,199,2,17,2021-12-11,3.09,1,230,17,
50617961,◆ Blue Escape ◆ East Nash ◆ Near Downtown ◆ Patio!,407733433,Alex,,District 5,36.20316,-86.74116,Entire home/apt,150,1,9,2021-12-13,2.62,3,164,9,
50618540,WeHo#2 - 3 Stry Townhome w/ Balcony Walkable!,15586733,Neal,,District 17,36.141796,-86.7686,Entire home/apt,163,2,15,2021-12-09,4.05,20,350,15,
50618710,✳ Vibrant ✳ Colorful ✳ East Nash ✳ Near Downtown!,407733433,Alex,,District 5,36.20481,-86.74082,Entire home/apt,153,1,15,2021-12-05,3.41,3,169,15,
50619102,💎 East Nash Gem 💎 Gorgeous ✨Downtown Views🌃,408973662,Lauren,,District 5,36.17963,-86.7722,Entire home/apt,223,2,13,2021-12-04,3.00,1,171,13,
50620855,The Jukebox,388056808,Grand Welcome,,District 5,36.20193,-86.75254,Entire home/apt,149,1,8,2021-11-27,1.45,27,355,8,
50621214,5 Min Walk to Broadway + Free Parking,408996496,Low & Shelbee,,District 19,36.15467,-86.7748,Entire home/apt,106,1,26,2021-12-14,4.88,1,219,26,
50621225,Nashville R&R Hostel // Room 2 (monthly stays),894612,Eric,,District 2,36.22096,-86.81068,Private room,24,30,2,2021-10-20,0.36,1,156,2,
50621895,The Dublin- Peloton Luxury Property! Stay 3 Get 4th Nite Free Nov-Feb!,6675690,Isabeau And Shaun,,District 19,36.16863,-86.79838,Entire home/apt,339,3,8,2021-11-22,1.64,66,318,8,
50633600,FURNISHED 31+ DAY STAYS ★ RIVER AND DOWNTOWN VIEWS,2442207,Stephen,,District 2,36.19752,-86.78022,Entire home/apt,240,31,0,,,14,364,0,
50636698,Whimsical Townhouse with Rooftop Deck and Garage,409119107,Noteworthy,,District 7,36.19454,-86.7224,Entire home/apt,270,2,2,2021-11-27,1.46,1,353,2,
50638792,"Beautiful, downtown 1BD apartment",166501546,Neely,,District 19,36.15554,-86.77422,Entire home/apt,200,3,15,2021-11-22,2.94,1,154,15,
50640960,Hot Nashville Living just 5 Mins to broadway,40845307,Kamal,,District 6,36.17047,-86.75374,Entire home/apt,90,30,0,,,7,177,0,
50641124,"The Briar- Sparkling New 1 Story Condo in Elevator Building, Free Early Checkin/Late Check Out Nov-Feb",6675690,Isabeau And Shaun,,District 21,36.14335,-86.82145,Entire home/apt,258,3,11,2021-11-15,2.37,66,353,11,
50643805,Mid Century Vibe / 2 Miles to Downtown / LOCATION!,409195353,Davey,,District 17,36.12567,-86.77363,Entire home/apt,168,2,28,2021-11-26,4.88,2,329,28,
50644468,Rooftop Deck W/ Skyline Views - 1 Mile to Downtown,409200299,Doron,,District 19,36.16891,-86.7991,Entire home/apt,265,2,35,2021-12-09,6.40,1,188,35,
50644744,New Spacious/Mins Downtown/4BR 2CarGarage/Sleeps12,409203244,Linda,,District 2,36.19278,-86.77917,Entire home/apt,329,3,15,2021-11-22,2.83,2,293,15,
50644912,Historic Home In 5 Points / 2 Miles to Downtown!,409205004,Davey,,District 6,36.17896,-86.74999,Entire home/apt,230,2,11,2021-11-21,3.67,1,307,11,
50645987,Brand New Mins to Downtown 4BR/2CarGarage/Sleeps12,409203244,Linda,,District 2,36.19431,-86.77757,Entire home/apt,245,3,18,2021-11-21,3.25,2,287,18,
50661824,Cheerful 2 queen bedroom home close to everything,20685639,Joy,,District 7,36.19941,-86.7285,Entire home/apt,110,30,2,2021-10-11,0.59,3,288,2,
50663099,The Sky Loft - Skyline Views / 3 Miles to Downtown,216807078,Eric,,District 2,36.19628,-86.77633,Entire home/apt,237,2,16,2021-12-12,3.64,1,53,16,
50675716,West Nashville Nations Home close to downtown.,397230859,Daniella,,District 20,36.16755,-86.86289,Entire home/apt,250,2,20,2021-11-14,3.61,1,343,20,
50678913,Music Row Cottage Steps To Belmont! 2 miles to DT!,173532078,Kurt,,District 17,36.13946,-86.79512,Entire home/apt,114,1,32,2021-12-03,6.19,9,187,32,
50681828,Luxury 11 bed home-5 mins to Broadway-rooftop deck,114980352,Candice,,District 21,36.18143,-86.80586,Entire home/apt,444,3,6,2021-12-12,1.13,2,130,6,
50682358,"Brand new, Rooftop deck, luxury design,11 beds",114980352,Candice,,District 21,36.17978,-86.80399,Entire home/apt,552,3,8,2021-10-17,1.50,2,132,8,
50683343,LUXURY DOWNTOWN HOME★12 BEDS!★GAME ROOM + HOT TUB!,115505661,Chris,,District 17,36.11725,-86.76847,Entire home/apt,285,2,28,2021-12-12,5.53,82,315,28,
50698502,Luxurious Open-Concept  1 Bedroom on 12th South,257075664,Haven,,District 17,36.12716,-86.78797,Entire home/apt,139,3,17,2021-12-12,3.81,13,166,17,
50705676,MIDTOWN VIEW - PRIVATE DECK- 6 MINS TO BROADWAY,20772148,GoodNight,,District 21,36.14558,-86.816,Entire home/apt,264,1,9,2021-10-24,1.62,37,312,9,
50709072,Dream Studios MINS from DOWNTOWN FREE PARKING!!!,402696148,Emily,,District 19,36.15573,-86.77493,Entire home/apt,221,1,17,2021-12-12,3.36,2,85,17,
50728015,New-Build in East Nashville | Walkable Locale,106505883,TurnKey Vacation Rentals,,District 5,36.20329,-86.74108,Entire home/apt,209,2,2,2021-10-17,0.58,127,357,2,
50728773,Locale | Nashville Music Row | 2BR with Balcony,2370669,Locale,,District 19,36.15195,-86.78647,Entire home/apt,216,1,19,2021-12-13,3.56,10,13,19,
50729399,DOWNTOWN NASHVILLE ESCAPE - 10 MINS TO EVERYTHING!,20772148,GoodNight,,District 2,36.20559,-86.81646,Entire home/apt,238,1,2,2021-11-09,0.39,37,227,2,
50729401,"LARGEST HOME IN MIDTOWN! 10 REAL BEDS - 3,500 SQFT",20772148,GoodNight,,District 21,36.15489,-86.82184,Entire home/apt,243,1,2,2021-12-13,2,37,351,2,
50729403,"NEW MIDTOWN HOME - 3,500SQFT - 6 MINS TO BROADWAY!",20772148,GoodNight,,District 21,36.15362,-86.82052,Entire home/apt,243,1,1,2021-11-27,1,37,318,1,
50729406,"HUGE MIDTOWN TOWNHOME - 10 REAL BEDS - 3,500 SQFT!",20772148,GoodNight,,District 21,36.15344,-86.82049,Entire home/apt,243,1,2,2021-11-16,0.83,37,341,2,
50731370,New! Sleeps 12 on MUSIC ROW Brand new modern oasis,173532078,Kurt,,District 17,36.13872,-86.79311,Entire home/apt,161,1,32,2021-11-28,5.78,9,180,32,
50734723,"The View at City Heights | Mins to Broadway, Vandy | 2 Epic roofdecks!",369882254,Leron,,District 21,36.15466,-86.82015,Entire home/apt,750,3,16,2021-11-14,2.82,7,263,16,
50745713,The Forrest House -  HGTV Remodel < 3 Mi. to Dwntn,85360355,StayLocal,,District 6,36.17846,-86.73818,Entire home/apt,188,1,11,2021-11-22,2.08,81,323,11,
50752587,"Taylor Haus III- Germantown Gem Just Blocks From Top Nashville Dining, Free Early Checkin/Late Check Out Nov-Feb",6675690,Isabeau And Shaun,,District 19,36.17854,-86.78585,Entire home/apt,299,2,18,2021-11-28,3.70,66,330,18,
50753181,Modern 2bd/2ba with amazing views of the 'Ville,75976280,Akilah,,District 2,36.2226,-86.7615,Entire home/apt,150,2,2,2021-11-28,1.25,1,152,2,
50753221,"Large Month-to-Month, Queen Bed, Close to Airport",18876520,Glori,,District 29,36.09206,-86.63445,Private room,32,30,1,2021-09-02,0.28,2,273,1,
50753735,MIDTOWN ESCAPE- 90 WALK SCORE - 6 MINS TO BROADWAY,20772148,GoodNight,,District 21,36.14607,-86.81745,Entire home/apt,223,1,1,2021-11-08,0.75,37,242,1,
50757596,Jolene's Private ROOFTOP View w/ Wet Bar! Location Envy! 5 Min to Broadway!!,30995912,Jessica Joy,,District 5,36.190556,-86.772621,Entire home/apt,153,3,23,2021-12-08,4.18,11,357,23,
